country_code,country_name,indicator_code,indicator_name,year,value
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1994,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1993,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1992,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1991,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1990,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1989,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1988,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1987,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1986,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1985,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1984,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1983,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1982,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1981,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1980,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1979,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1978,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1977,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1976,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1975,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1974,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1973,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1972,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1971,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1970,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1969,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1968,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1967,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1966,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1965,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1964,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1963,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1962,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1961,
KHM,Cambodia,GFDD.SI.01,Bank_Z_score,1960,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2021,19.47947
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2020,9.840033
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2019,10.80275
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2018,12.10984
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2017,11.69519
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2016,9.661771
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2015,11.45338
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2014,12.22057
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2013,15.68997
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2012,11.36226
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2011,8.428925
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2010,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2009,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2008,17.32906
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2007,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2006,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2005,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2004,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2003,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2002,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2001,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,2000,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1999,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1998,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1997,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1996,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1995,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1994,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1993,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1992,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1991,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1990,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1989,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1988,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1987,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1986,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1985,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1984,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1983,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1982,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1981,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1980,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1979,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1978,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1977,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1976,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1975,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1974,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1973,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1972,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1971,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1970,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1969,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1968,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1967,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1966,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1965,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1964,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1963,
LAO,Lao PDR,GFDD.SI.01,Bank_Z_score,1962,
